ID,List,Item,Condition,Matrix_num,Match,phrase_type,meanRTperword,Preamble,Correct,RT,Exp
59246188ddfbc8000170ada0,1,28,pp_rel,p,1,rel,478.1666666666667,The laboratories that invented the computers,1,1023,EXP2
59246188ddfbc8000170ada0,1,60,filler,-,-,-,478.0,A purse,1,494,EXP2
59246188ddfbc8000170ada0,1,66,filler,-,-,-,500.5,The jackets,1,652,EXP2
59246188ddfbc8000170ada0,1,23,ss_rel,s,1,rel,487.0,The teacher who received the education certificate,1,325,EXP2
59246188ddfbc8000170ada0,1,33,filler,-,-,-,476.3333333333333,The unhappy man,1,315,EXP2
59246188ddfbc8000170ada0,1,22,sp_rel,s,0,rel,455.5,The composer who rewrote the operas,1,405,EXP2
59246188ddfbc8000170ada0,1,77,filler,-,-,-,416.0,An oven,1,382,EXP2
59246188ddfbc8000170ada0,1,58,filler,-,-,-,453.6666666666667,Some iron railings,1,708,EXP2
59246188ddfbc8000170ada0,1,19,ss_prep,s,1,prep,455.6666666666667,The star of the Broadway musical,1,471,EXP2
59246188ddfbc8000170ada0,1,39,filler,-,-,-,652.5,Every child,1,269,EXP2
59246188ddfbc8000170ada0,1,36,filler,-,-,-,532.6666666666666,The slimy frog,1,303,EXP2
59246188ddfbc8000170ada0,1,29,ps_rel,p,0,rel,489.3333333333333,The demonstrators that interrupted the rally,1,809,EXP2
59246188ddfbc8000170ada0,1,67,filler,-,-,-,495.0,This short skirt,1,370,EXP2
59246188ddfbc8000170ada0,1,70,filler,-,-,-,624.5,This shoe,1,336,EXP2
59246188ddfbc8000170ada0,1,26,sp_prep,s,0,prep,553.0,The applicant for the corporate scholarships,0,719,EXP2
59246188ddfbc8000170ada0,1,40,filler,-,-,-,536.0,Those unlucky firemen,0,562,EXP2
59246188ddfbc8000170ada0,1,73,filler,-,-,-,630.3333333333334,The broken printers,1,730,EXP2
59fb2cbe93b40c00016ca46b,1,71,filler,-,-,-,1063.0,Those plants,1,1099,EXP2
59fb2cbe93b40c00016ca46b,1,86,filler,-,-,-,690.0,That dull razor,1,945,EXP2
59fb2cbe93b40c00016ca46b,1,82,filler,-,-,-,687.5,The icy wings,1,1119,EXP2
59fb2cbe93b40c00016ca46b,1,87,filler,-,-,-,1663.0,Each fork,1,1127,EXP2
59fb2cbe93b40c00016ca46b,1,65,filler,-,-,-,706.0,The chain,1,921,EXP2
59fb2cbe93b40c00016ca46b,1,49,filler,-,-,-,702.0,A quiet librarian,1,917,EXP2
59fb2cbe93b40c00016ca46b,1,76,filler,-,-,-,619.5,The gooey filling,1,812,EXP2
59fb2cbe93b40c00016ca46b,1,78,filler,-,-,-,641.0,Some loud speakers,1,952,EXP2
59fb2cbe93b40c00016ca46b,1,32,pp_prep,p,1,prep,686.4,The rulers of the Roman city-states,1,1016,EXP2
59fb2cbe93b40c00016ca46b,1,55,filler,-,-,-,700.0,Some chairs,1,931,EXP2
59fb2cbe93b40c00016ca46b,1,11,ss_prep,s,1,prep,633.8571428571429,The neutral zone around the Arcturian solar system,1,1132,EXP2
59fb2cbe93b40c00016ca46b,1,46,filler,-,-,-,724.0,The policemen,1,987,EXP2
59fb2cbe93b40c00016ca46b,1,75,filler,-,-,-,716.0,A train,1,836,EXP2
59fb2cbe93b40c00016ca46b,1,7,ss_rel,s,1,rel,746.0,The charismatic leader who addressed the dissident group,1,1468,EXP2
59fb2cbe93b40c00016ca46b,1,47,filler,-,-,-,725.5,The unavoidable disaster,0,1148,EXP2
59fb2cbe93b40c00016ca46b,1,5,ps_rel,p,0,rel,792.0,The security forces that patrolled the manufacturing plant,0,1298,EXP2
59fb2cbe93b40c00016ca46b,1,64,filler,-,-,-,736.0,The rusty blades,1,908,EXP2
59fb2cbe93b40c00016ca46b,1,6,sp_rel,s,0,rel,762.5,The confession that involved the television preachers,0,1506,EXP2
59fb2cbe93b40c00016ca46b,1,38,filler,-,-,-,708.0,Some roosters,1,871,EXP2
59fb2cbe93b40c00016ca46b,1,61,filler,-,-,-,721.0,A tight glove,1,855,EXP2
59fb2cbe93b40c00016ca46b,1,10,sp_prep,s,0,prep,693.8,The memo from the junior executives,1,897,EXP2
59fb2cbe93b40c00016ca46b,1,63,filler,-,-,-,701.5,The cracked knob,1,840,EXP2
59fb2cbe93b40c00016ca46b,1,4,pp_rel,p,1,rel,721.25,The bright lights that lit the small examination rooms,1,820,EXP2
59fb2cbe93b40c00016ca46b,1,72,filler,-,-,-,644.0,A staircase,0,1501,EXP2
59fb2cbe93b40c00016ca46b,1,53,filler,-,-,-,649.5,The prickly thorns,1,838,EXP2
59fb2cbe93b40c00016ca46b,1,25,ps_prep,p,0,prep,644.6666666666666,The directors of the forthcoming motion picture,1,1109,EXP2
59fb2cbe93b40c00016ca46b,1,41,filler,-,-,-,647.0,A helpless lamb,1,835,EXP2
59fb2cbe93b40c00016ca46b,1,12,pp_rel,p,1,rel,669.3333333333334,The traffic jams that obstructed the streets,1,1080,EXP2
59fb2cbe93b40c00016ca46b,1,68,filler,-,-,-,744.0,These churches,1,743,EXP2
59fb2cbe93b40c00016ca46b,1,44,filler,-,-,-,738.0,This mad scientist,1,816,EXP2
59fb2cbe93b40c00016ca46b,1,3,ss_prep,s,1,prep,744.6,The tire-eater in the carnival sideshow,1,813,EXP2
59fb2cbe93b40c00016ca46b,1,51,filler,-,-,-,1248.0,The Prime Minister,1,855,EXP2
59fb2cbe93b40c00016ca46b,1,2,sp_prep,s,0,prep,687.8333333333334,The pamphlet from the British government agencies,0,882,EXP2
59fb2cbe93b40c00016ca46b,1,84,filler,-,-,-,728.0,A faulty zipper,1,780,EXP2
59fb2cbe93b40c00016ca46b,1,15,ss_rel,s,1,rel,707.2,The actor who directed the film,1,1059,EXP2
59fb2cbe93b40c00016ca46b,1,80,filler,-,-,-,705.0,The roses,1,1219,EXP2
59fb2cbe93b40c00016ca46b,1,35,filler,-,-,-,741.0,The fire,1,1005,EXP2
59fb2cbe93b40c00016ca46b,1,8,pp_prep,p,1,prep,680.2,The advisors for the chemistry students,1,1106,EXP2
59fb2cbe93b40c00016ca46b,1,79,filler,-,-,-,697.0,A closed drawer,1,818,EXP2
59fb2cbe93b40c00016ca46b,1,13,ps_rel,p,0,rel,667.5,The offices that belonged to the accountant,0,1502,EXP2
59fb2cbe93b40c00016ca46b,1,57,filler,-,-,-,730.5,The wobbly leg,1,749,EXP2
59fb2cbe93b40c00016ca46b,1,59,filler,-,-,-,678.5,These crooked prongs,1,867,EXP2
59fb2cbe93b40c00016ca46b,1,14,sp_rel,s,0,rel,653.3333333333334,The rebel soldier who deserted the battles,0,844,EXP2
59fb2cbe93b40c00016ca46b,1,88,filler,-,-,-,687.0,Those shoes,1,792,EXP2
59fb2cbe93b40c00016ca46b,1,1,ps_prep,p,0,prep,648.2857142857143,The demo tapes from the popular rock singer,0,762,EXP2
59fb2cbe93b40c00016ca46b,1,56,filler,-,-,-,627.0,The laptop,1,814,EXP2
59fb2cbe93b40c00016ca46b,1,54,filler,-,-,-,667.0,The bike,1,842,EXP2
59fb2cbe93b40c00016ca46b,1,30,sp_rel,s,0,rel,689.6666666666666,The student who had failed the classes,1,1449,EXP2
59fb2cbe93b40c00016ca46b,1,48,filler,-,-,-,709.0,Some terminal diseases,1,752,EXP2
59fb2cbe93b40c00016ca46b,1,9,ps_prep,p,0,prep,724.0,The superintendents of the technical school,0,769,EXP2
59fb2cbe93b40c00016ca46b,1,43,filler,-,-,-,709.0,All the cats,1,790,EXP2
59fb2cbe93b40c00016ca46b,1,18,sp_prep,s,0,prep,672.2,The courier with the diplomat's messages,1,1000,EXP2
59fb2cbe93b40c00016ca46b,1,42,filler,-,-,-,679.0,The farmers,1,1049,EXP2
59fb2cbe93b40c00016ca46b,1,69,filler,-,-,-,689.5,The tight fingers,1,1028,EXP2
59fb2cbe93b40c00016ca46b,1,21,ps_rel,p,0,rel,636.6,The pictures that embarrassed the politician,0,819,EXP2
59fb2cbe93b40c00016ca46b,1,50,filler,-,-,-,598.0,The President,1,849,EXP2
59fb2cbe93b40c00016ca46b,1,31,ss_rel,s,1,rel,732.1428571428571,The Peace Corps volunteer who assisted the village,1,873,EXP2
59fb2cbe93b40c00016ca46b,1,62,filler,-,-,-,700.0,The newspaper,1,830,EXP2
59fb2cbe93b40c00016ca46b,1,37,filler,-,-,-,690.0,These hungry boys,1,788,EXP2
59fb2cbe93b40c00016ca46b,1,27,ss_prep,s,1,prep,664.2,The editor of the history book,1,731,EXP2
59fb2cbe93b40c00016ca46b,1,34,filler,-,-,-,663.0,The dog,1,784,EXP2
59fb2cbe93b40c00016ca46b,1,20,pp_rel,p,1,rel,696.0,The corporations that dissolved the monopolies,1,1273,EXP2
59fb2cbe93b40c00016ca46b,1,85,filler,-,-,-,722.0,This chain,1,800,EXP2
59fb2cbe93b40c00016ca46b,1,81,filler,-,-,-,687.0,These radios,1,758,EXP2
59fb2cbe93b40c00016ca46b,1,16,pp_prep,p,1,prep,704.2,The consultants for the growing firms,1,693,EXP2
59fb2cbe93b40c00016ca46b,1,74,filler,-,-,-,673.0,The coat,1,859,EXP2
59fb2cbe93b40c00016ca46b,1,24,pp_prep,p,1,prep,711.8,The speakers at the union meetings,1,824,EXP2
59fb2cbe93b40c00016ca46b,1,52,filler,-,-,-,657.5,The lazy student,1,793,EXP2
59fb2cbe93b40c00016ca46b,1,17,ps_prep,p,0,prep,688.0,The teaching assistants for the physics lab,1,785,EXP2
59fb2cbe93b40c00016ca46b,1,45,filler,-,-,-,765.0,A hunter,1,796,EXP2
59fb2cbe93b40c00016ca46b,1,83,filler,-,-,-,761.0,The kitchen sink,1,827,EXP2
59fb2cbe93b40c00016ca46b,1,28,pp_rel,p,1,rel,731.6,The laboratories that invented the computers,1,817,EXP2
59fb2cbe93b40c00016ca46b,1,60,filler,-,-,-,710.0,A purse,1,783,EXP2
59fb2cbe93b40c00016ca46b,1,66,filler,-,-,-,701.0,The jackets,1,988,EXP2
59fb2cbe93b40c00016ca46b,1,23,ss_rel,s,1,rel,663.3333333333334,The teacher who received the education certificate,1,756,EXP2
59fb2cbe93b40c00016ca46b,1,33,filler,-,-,-,666.5,The unhappy man,1,774,EXP2
59fb2cbe93b40c00016ca46b,1,22,sp_rel,s,0,rel,672.0,The composer who rewrote the operas,1,1296,EXP2
59fb2cbe93b40c00016ca46b,1,77,filler,-,-,-,653.0,An oven,1,778,EXP2
59fb2cbe93b40c00016ca46b,1,58,filler,-,-,-,689.5,Some iron railings,1,922,EXP2
59fb2cbe93b40c00016ca46b,1,19,ss_prep,s,1,prep,646.0,The star of the Broadway musical,1,790,EXP2
59fb2cbe93b40c00016ca46b,1,39,filler,-,-,-,722.0,Every child,1,894,EXP2
59fb2cbe93b40c00016ca46b,1,36,filler,-,-,-,600.5,The slimy frog,1,1070,EXP2
59fb2cbe93b40c00016ca46b,1,29,ps_rel,p,0,rel,643.4,The demonstrators that interrupted the rally,1,811,EXP2
59fb2cbe93b40c00016ca46b,1,67,filler,-,-,-,631.5,This short skirt,1,789,EXP2
59fb2cbe93b40c00016ca46b,1,70,filler,-,-,-,804.0,This shoe,1,816,EXP2
59fb2cbe93b40c00016ca46b,1,26,sp_prep,s,0,prep,787.6,The applicant for the corporate scholarships,0,1501,EXP2
59fb2cbe93b40c00016ca46b,1,40,filler,-,-,-,700.0,Those unlucky firemen,0,782,EXP2
59fb2cbe93b40c00016ca46b,1,73,filler,-,-,-,623.0,The broken printers,0,1045,EXP2
59f4fb5507e3780001ccd3e3,1,71,filler,-,-,-,468.5,Those plants,1,784,EXP2
59f4fb5507e3780001ccd3e3,1,86,filler,-,-,-,512.0,That dull razor,1,536,EXP2
59f4fb5507e3780001ccd3e3,1,82,filler,-,-,-,498.6666666666667,The icy wings,1,742,EXP2
59f4fb5507e3780001ccd3e3,1,87,filler,-,-,-,450.5,Each fork,1,583,EXP2
59f4fb5507e3780001ccd3e3,1,65,filler,-,-,-,448.0,The chain,1,487,EXP2
59f4fb5507e3780001ccd3e3,1,49,filler,-,-,-,674.6666666666666,A quiet librarian,1,799,EXP2
59f4fb5507e3780001ccd3e3,1,76,filler,-,-,-,530.6666666666666,The gooey filling,1,534,EXP2
59f4fb5507e3780001ccd3e3,1,78,filler,-,-,-,464.0,Some loud speakers,1,655,EXP2
59f4fb5507e3780001ccd3e3,1,32,pp_prep,p,1,prep,576.0,The rulers of the Roman city-states,1,720,EXP2
59f4fb5507e3780001ccd3e3,1,55,filler,-,-,-,476.0,Some chairs,1,709,EXP2
59f4fb5507e3780001ccd3e3,1,11,ss_prep,s,1,prep,616.0,The neutral zone around the Arcturian solar system,0,1008,EXP2
59f4fb5507e3780001ccd3e3,1,46,filler,-,-,-,420.0,The policemen,0,663,EXP2
59f4fb5507e3780001ccd3e3,1,75,filler,-,-,-,380.0,A train,1,839,EXP2
59f4fb5507e3780001ccd3e3,1,7,ss_rel,s,1,rel,620.25,The charismatic leader who addressed the dissident group,0,515,EXP2
59f4fb5507e3780001ccd3e3,1,47,filler,-,-,-,642.3333333333334,The unavoidable disaster,1,382,EXP2
59f4fb5507e3780001ccd3e3,1,5,ps_rel,p,0,rel,562.0,The security forces that patrolled the manufacturing plant,1,943,EXP2
59f4fb5507e3780001ccd3e3,1,64,filler,-,-,-,546.6666666666666,The rusty blades,1,487,EXP2
59f4fb5507e3780001ccd3e3,1,6,sp_rel,s,0,rel,691.4285714285714,The confession that involved the television preachers,0,383,EXP2
59f4fb5507e3780001ccd3e3,1,38,filler,-,-,-,576.0,Some roosters,1,415,EXP2
59f4fb5507e3780001ccd3e3,1,61,filler,-,-,-,466.6666666666667,A tight glove,1,343,EXP2
59f4fb5507e3780001ccd3e3,1,10,sp_prep,s,0,prep,647.8333333333334,The memo from the junior executives,1,987,EXP2
59f4fb5507e3780001ccd3e3,1,63,filler,-,-,-,632.3333333333334,The cracked knob,1,230,EXP2
59f4fb5507e3780001ccd3e3,1,4,pp_rel,p,1,rel,532.4444444444445,The bright lights that lit the small examination rooms,1,830,EXP2
59f4fb5507e3780001ccd3e3,1,72,filler,-,-,-,584.0,A staircase,1,759,EXP2
59f4fb5507e3780001ccd3e3,1,53,filler,-,-,-,502.0,The prickly thorns,1,661,EXP2
59f4fb5507e3780001ccd3e3,1,25,ps_prep,p,0,prep,573.7142857142857,The directors of the forthcoming motion picture,1,846,EXP2
59f4fb5507e3780001ccd3e3,1,41,filler,-,-,-,474.6666666666667,A helpless lamb,1,303,EXP2
59f4fb5507e3780001ccd3e3,1,12,pp_rel,p,1,rel,688.4285714285714,The traffic jams that obstructed the streets,1,287,EXP2
59f4fb5507e3780001ccd3e3,1,68,filler,-,-,-,468.0,These churches,1,438,EXP2
59f4fb5507e3780001ccd3e3,1,44,filler,-,-,-,949.6666666666666,This mad scientist,1,262,EXP2
59f4fb5507e3780001ccd3e3,1,3,ss_prep,s,1,prep,730.6666666666666,The tire-eater in the carnival sideshow,1,343,EXP2
59f4fb5507e3780001ccd3e3,1,51,filler,-,-,-,440.0,The Prime Minister,1,400,EXP2
59f4fb5507e3780001ccd3e3,1,2,sp_prep,s,0,prep,559.8571428571429,The pamphlet from the British government agencies,1,408,EXP2
59f4fb5507e3780001ccd3e3,1,84,filler,-,-,-,997.0,A faulty zipper,1,391,EXP2
59f4fb5507e3780001ccd3e3,1,15,ss_rel,s,1,rel,630.6666666666666,The actor who directed the film,1,231,EXP2
59f4fb5507e3780001ccd3e3,1,80,filler,-,-,-,631.5,The roses,1,247,EXP2
59f4fb5507e3780001ccd3e3,1,35,filler,-,-,-,615.0,The fire,1,343,EXP2
59f4fb5507e3780001ccd3e3,1,8,pp_prep,p,1,prep,600.3333333333334,The advisors for the chemistry students,1,757,EXP2
59f4fb5507e3780001ccd3e3,1,79,filler,-,-,-,633.0,A closed drawer,1,308,EXP2
59f4fb5507e3780001ccd3e3,1,13,ps_rel,p,0,rel,691.4285714285714,The offices that belonged to the accountant,1,351,EXP2
59f4fb5507e3780001ccd3e3,1,57,filler,-,-,-,488.0,The wobbly leg,1,383,EXP2
59f4fb5507e3780001ccd3e3,1,59,filler,-,-,-,623.3333333333334,These crooked prongs,1,287,EXP2
59f4fb5507e3780001ccd3e3,1,14,sp_rel,s,0,rel,588.5714285714286,The rebel soldier who deserted the battles,1,583,EXP2
59f4fb5507e3780001ccd3e3,1,88,filler,-,-,-,445.5,Those shoes,1,284,EXP2
59f4fb5507e3780001ccd3e3,1,1,ps_prep,p,0,prep,666.125,The demo tapes from the popular rock singer,1,815,EXP2
59f4fb5507e3780001ccd3e3,1,56,filler,-,-,-,428.0,The laptop,1,425,EXP2
59f4fb5507e3780001ccd3e3,1,54,filler,-,-,-,412.0,The bike,1,399,EXP2
59f4fb5507e3780001ccd3e3,1,30,sp_rel,s,0,rel,472.0,The student who had failed the classes,1,823,EXP2
59f4fb5507e3780001ccd3e3,1,48,filler,-,-,-,514.6666666666666,Some terminal diseases,1,422,EXP2
59f4fb5507e3780001ccd3e3,1,9,ps_prep,p,0,prep,560.0,The superintendents of the technical school,1,359,EXP2
59f4fb5507e3780001ccd3e3,1,43,filler,-,-,-,554.6666666666666,All the cats,1,583,EXP2
59f4fb5507e3780001ccd3e3,1,18,sp_prep,s,0,prep,583.6666666666666,The courier with the diplomat's messages,1,311,EXP2
59f4fb5507e3780001ccd3e3,1,42,filler,-,-,-,543.5,The farmers,1,247,EXP2
59f4fb5507e3780001ccd3e3,1,69,filler,-,-,-,589.3333333333334,The tight fingers,1,520,EXP2
59f4fb5507e3780001ccd3e3,1,21,ps_rel,p,0,rel,517.0,The pictures that embarrassed the politician,1,319,EXP2
59f4fb5507e3780001ccd3e3,1,50,filler,-,-,-,548.0,The President,1,255,EXP2
59f4fb5507e3780001ccd3e3,1,31,ss_rel,s,1,rel,542.0,The Peace Corps volunteer who assisted the village,1,311,EXP2
59f4fb5507e3780001ccd3e3,1,62,filler,-,-,-,548.0,The newspaper,1,350,EXP2
59f4fb5507e3780001ccd3e3,1,37,filler,-,-,-,669.6666666666666,These hungry boys,1,342,EXP2
59f4fb5507e3780001ccd3e3,1,27,ss_prep,s,1,prep,628.0,The editor of the history book,1,423,EXP2
59f4fb5507e3780001ccd3e3,1,34,filler,-,-,-,540.0,The dog,1,310,EXP2
59f4fb5507e3780001ccd3e3,1,20,pp_rel,p,1,rel,492.1666666666667,The corporations that dissolved the monopolies,1,302,EXP2
59f4fb5507e3780001ccd3e3,1,85,filler,-,-,-,579.5,This chain,1,167,EXP2
59f4fb5507e3780001ccd3e3,1,81,filler,-,-,-,492.0,These radios,1,352,EXP2
59f4fb5507e3780001ccd3e3,1,16,pp_prep,p,1,prep,520.0,The consultants for the growing firms,1,345,EXP2
59f4fb5507e3780001ccd3e3,1,74,filler,-,-,-,464.0,The coat,1,215,EXP2
59f4fb5507e3780001ccd3e3,1,24,pp_prep,p,1,prep,410.6666666666667,The speakers at the union meetings,1,846,EXP2
59f4fb5507e3780001ccd3e3,1,52,filler,-,-,-,418.6666666666667,The lazy student,1,294,EXP2
59f4fb5507e3780001ccd3e3,1,17,ps_prep,p,0,prep,480.85714285714283,The teaching assistants for the physics lab,1,342,EXP2
59f4fb5507e3780001ccd3e3,1,45,filler,-,-,-,396.0,A hunter,1,303,EXP2
59f4fb5507e3780001ccd3e3,1,83,filler,-,-,-,477.3333333333333,The kitchen sink,1,303,EXP2
59f4fb5507e3780001ccd3e3,1,28,pp_rel,p,1,rel,570.5,The laboratories that invented the computers,1,479,EXP2
59f4fb5507e3780001ccd3e3,1,60,filler,-,-,-,403.5,A purse,1,264,EXP2
59f4fb5507e3780001ccd3e3,1,66,filler,-,-,-,459.5,The jackets,1,791,EXP2
59f4fb5507e3780001ccd3e3,1,23,ss_rel,s,1,rel,466.0,The teacher who received the education certificate,1,423,EXP2
59f4fb5507e3780001ccd3e3,1,33,filler,-,-,-,472.0,The unhappy man,1,487,EXP2
59f4fb5507e3780001ccd3e3,1,22,sp_rel,s,0,rel,510.6666666666667,The composer who rewrote the operas,1,383,EXP2
59f4fb5507e3780001ccd3e3,1,77,filler,-,-,-,444.0,An oven,1,551,EXP2
59f4fb5507e3780001ccd3e3,1,58,filler,-,-,-,570.3333333333334,Some iron railings,1,279,EXP2
59f4fb5507e3780001ccd3e3,1,19,ss_prep,s,1,prep,429.3333333333333,The star of the Broadway musical,1,271,EXP2
59f4fb5507e3780001ccd3e3,1,39,filler,-,-,-,604.0,Every child,1,255,EXP2
59f4fb5507e3780001ccd3e3,1,36,filler,-,-,-,525.3333333333334,The slimy frog,1,343,EXP2
59f4fb5507e3780001ccd3e3,1,29,ps_rel,p,0,rel,438.6666666666667,The demonstrators that interrupted the rally,1,311,EXP2
59f4fb5507e3780001ccd3e3,1,67,filler,-,-,-,578.3333333333334,This short skirt,1,319,EXP2
59f4fb5507e3780001ccd3e3,1,70,filler,-,-,-,468.0,This shoe,1,335,EXP2
59f4fb5507e3780001ccd3e3,1,26,sp_prep,s,0,prep,476.0,The applicant for the corporate scholarships,1,502,EXP2
59f4fb5507e3780001ccd3e3,1,40,filler,-,-,-,682.6666666666666,Those unlucky firemen,0,336,EXP2
59f4fb5507e3780001ccd3e3,1,73,filler,-,-,-,528.0,The broken printers,1,559,EXP2
59fbe7686e9b8200010b415c,1,71,filler,-,-,-,672.0,Those plants,0,673,EXP2
59fbe7686e9b8200010b415c,1,86,filler,-,-,-,501.3333333333333,That dull razor,0,803,EXP2
59fbe7686e9b8200010b415c,1,82,filler,-,-,-,445.3333333333333,The icy wings,1,850,EXP2
59fbe7686e9b8200010b415c,1,87,filler,-,-,-,496.5,Each fork,1,1018,EXP2
59fbe7686e9b8200010b415c,1,65,filler,-,-,-,536.5,The chain,1,806,EXP2
59fbe7686e9b8200010b415c,1,49,filler,-,-,-,717.3333333333334,A quiet librarian,1,496,EXP2
59fbe7686e9b8200010b415c,1,76,filler,-,-,-,754.3333333333334,The gooey filling,1,505,EXP2
59fbe7686e9b8200010b415c,1,78,filler,-,-,-,370.6666666666667,Some loud speakers,1,1084,EXP2
59fbe7686e9b8200010b415c,1,32,pp_prep,p,1,prep,533.1666666666666,The rulers of the Roman city-states,1,945,EXP2
59fbe7686e9b8200010b415c,1,55,filler,-,-,-,656.5,Some chairs,1,625,EXP2
59fbe7686e9b8200010b415c,1,11,ss_prep,s,1,prep,686.875,The neutral zone around the Arcturian solar system,1,342,EXP2
59fbe7686e9b8200010b415c,1,46,filler,-,-,-,731.5,The policemen,1,316,EXP2
59fbe7686e9b8200010b415c,1,75,filler,-,-,-,836.0,A train,1,189,EXP2
59fbe7686e9b8200010b415c,1,7,ss_rel,s,1,rel,681.0,The charismatic leader who addressed the dissident group,1,414,EXP2
59fbe7686e9b8200010b415c,1,47,filler,-,-,-,675.0,The unavoidable disaster,1,181,EXP2
59fbe7686e9b8200010b415c,1,5,ps_rel,p,0,rel,568.25,The security forces that patrolled the manufacturing plant,1,261,EXP2
59fbe7686e9b8200010b415c,1,64,filler,-,-,-,573.6666666666666,The rusty blades,1,195,EXP2
59fbe7686e9b8200010b415c,1,6,sp_rel,s,0,rel,745.1428571428571,The confession that involved the television preachers,0,397,EXP2
59fbe7686e9b8200010b415c,1,38,filler,-,-,-,528.5,Some roosters,1,229,EXP2
59fbe7686e9b8200010b415c,1,61,filler,-,-,-,651.0,A tight glove,1,132,EXP2
59fbe7686e9b8200010b415c,1,10,sp_prep,s,0,prep,742.6666666666666,The memo from the junior executives,1,205,EXP2
59fbe7686e9b8200010b415c,1,63,filler,-,-,-,626.3333333333334,The cracked knob,1,181,EXP2
59fbe7686e9b8200010b415c,1,4,pp_rel,p,1,rel,556.5555555555555,The bright lights that lit the small examination rooms,1,245,EXP2
59fbe7686e9b8200010b415c,1,72,filler,-,-,-,712.0,A staircase,1,190,EXP2
59fbe7686e9b8200010b415c,1,53,filler,-,-,-,565.0,The prickly thorns,1,222,EXP2
59fbe7686e9b8200010b415c,1,25,ps_prep,p,0,prep,893.7142857142857,The directors of the forthcoming motion picture,1,197,EXP2
59fbe7686e9b8200010b415c,1,41,filler,-,-,-,496.0,A helpless lamb,1,181,EXP2
59fbe7686e9b8200010b415c,1,12,pp_rel,p,1,rel,838.8571428571429,The traffic jams that obstructed the streets,0,149,EXP2
59fbe7686e9b8200010b415c,1,68,filler,-,-,-,464.0,These churches,0,605,EXP2
59fbe7686e9b8200010b415c,1,44,filler,-,-,-,640.0,This mad scientist,1,164,EXP2
59fbe7686e9b8200010b415c,1,3,ss_prep,s,1,prep,622.5,The tire-eater in the carnival sideshow,1,653,EXP2
59fbe7686e9b8200010b415c,1,51,filler,-,-,-,485.6666666666667,The Prime Minister,1,1262,EXP2
59fbe7686e9b8200010b415c,1,2,sp_prep,s,0,prep,589.8571428571429,The pamphlet from the British government agencies,1,781,EXP2
59fbe7686e9b8200010b415c,1,84,filler,-,-,-,576.0,A faulty zipper,1,198,EXP2
59fbe7686e9b8200010b415c,1,15,ss_rel,s,1,rel,529.3333333333334,The actor who directed the film,1,150,EXP2
59fbe7686e9b8200010b415c,1,80,filler,-,-,-,620.0,The roses,1,197,EXP2
59fbe7686e9b8200010b415c,1,35,filler,-,-,-,839.5,The fire,1,182,EXP2
59fbe7686e9b8200010b415c,1,8,pp_prep,p,1,prep,509.3333333333333,The advisors for the chemistry students,1,205,EXP2
59fbe7686e9b8200010b415c,1,79,filler,-,-,-,541.3333333333334,A closed drawer,1,134,EXP2
