,experiment,item_id,condition,sentence,expected,prediction,error,model
267,bock_cutting_1992_exp1,22,prep_pp,the teachers with the special education certificates,VBP,VBP,False,3
268,bock_cutting_1992_exp1,22,rel_ss,the teacher who received the education certificate,VBZ,VBZ,False,3
269,bock_cutting_1992_exp1,22,rel_sp,the teacher who received the education certificates,VBZ,VBZ,False,3
270,bock_cutting_1992_exp1,22,rel_ps,the teachers who received the education certificate,VBP,VBP,False,3
271,bock_cutting_1992_exp1,22,rel_pp,the teachers who received the education certificates,VBP,VBP,False,3
272,bock_cutting_1992_exp1,22,relthat_ss,the teacher that received the education certificate,VBZ,VBZ,False,3
273,bock_cutting_1992_exp1,22,relthat_sp,the teacher that received the education certificates,VBZ,VBZ,False,3
274,bock_cutting_1992_exp1,22,relthat_ps,the teachers that received the education certificate,VBP,VBP,False,3
275,bock_cutting_1992_exp1,22,relthat_pp,the teachers that received the education certificates,VBP,VBP,False,3
276,bock_cutting_1992_exp1,23,prep_ss,the speaker at the union meeting,VBZ,VBZ,False,3
277,bock_cutting_1992_exp1,23,prep_sp,the speaker at the union meetings,VBZ,VBZ,False,3
278,bock_cutting_1992_exp1,23,prep_ps,the speakers at the union meeting,VBP,VBP,False,3
279,bock_cutting_1992_exp1,23,prep_pp,the speakers at the union meetings,VBP,VBP,False,3
280,bock_cutting_1992_exp1,23,rel_ss,the speaker who addressed the meeting,VBZ,VBZ,False,3
281,bock_cutting_1992_exp1,23,rel_sp,the speaker who addressed the meetings,VBZ,VBZ,False,3
282,bock_cutting_1992_exp1,23,rel_ps,the speakers who addressed the meeting,VBP,VBP,False,3
283,bock_cutting_1992_exp1,23,rel_pp,the speakers who addressed the meetings,VBP,VBP,False,3
284,bock_cutting_1992_exp1,23,relthat_ss,the speaker that addressed the meeting,VBZ,VBZ,False,3
285,bock_cutting_1992_exp1,23,relthat_sp,the speaker that addressed the meetings,VBZ,VBZ,False,3
286,bock_cutting_1992_exp1,23,relthat_ps,the speakers that addressed the meeting,VBP,VBP,False,3
287,bock_cutting_1992_exp1,23,relthat_pp,the speakers that addressed the meetings,VBP,VBP,False,3
288,bock_cutting_1992_exp1,24,prep_ss,the director of the forthcoming motion picture,VBZ,VBZ,False,3
289,bock_cutting_1992_exp1,24,prep_sp,the director of the forthcoming motion pictures,VBZ,VBZ,False,3
290,bock_cutting_1992_exp1,24,prep_ps,the directors of the forthcoming motion picture,VBP,VBP,False,3
291,bock_cutting_1992_exp1,24,prep_pp,the directors of the forthcoming motion pictures,VBP,VBP,False,3
292,bock_cutting_1992_exp1,24,rel_ss,the director who created the motion picture,VBZ,VBZ,False,3
293,bock_cutting_1992_exp1,24,rel_sp,the director who created the motion pictures,VBZ,VBZ,False,3
294,bock_cutting_1992_exp1,24,rel_ps,the directors who created the motion picture,VBP,VBP,False,3
295,bock_cutting_1992_exp1,24,rel_pp,the directors who created the motion pictures,VBP,VBP,False,3
296,bock_cutting_1992_exp1,24,relthat_ss,the director that created the motion picture,VBZ,VBZ,False,3
297,bock_cutting_1992_exp1,24,relthat_sp,the director that created the motion pictures,VBZ,VBZ,False,3
298,bock_cutting_1992_exp1,24,relthat_ps,the directors that created the motion picture,VBP,VBP,False,3
299,bock_cutting_1992_exp1,24,relthat_pp,the directors that created the motion pictures,VBP,VBP,False,3
300,bock_cutting_1992_exp1,25,prep_ss,the applicant for the corporate scholarship,VBZ,VBZ,False,3
301,bock_cutting_1992_exp1,25,prep_sp,the applicant for the corporate scholarships,VBZ,VBZ,False,3
302,bock_cutting_1992_exp1,25,prep_ps,the applicants for the corporate scholarship,VBP,VBP,False,3
303,bock_cutting_1992_exp1,25,prep_pp,the applicants for the corporate scholarships,VBP,VBP,False,3
304,bock_cutting_1992_exp1,25,rel_ss,the applicant who accepted the scholarship,VBZ,VBZ,False,3
305,bock_cutting_1992_exp1,25,rel_sp,the applicant who accepted the scholarships,VBZ,VBZ,False,3
306,bock_cutting_1992_exp1,25,rel_ps,the applicants who accepted the scholarship,VBP,VBP,False,3
307,bock_cutting_1992_exp1,25,rel_pp,the applicants who accepted the scholarships,VBP,VBP,False,3
308,bock_cutting_1992_exp1,25,relthat_ss,the applicant that accepted the scholarship,VBZ,VBZ,False,3
309,bock_cutting_1992_exp1,25,relthat_sp,the applicant that accepted the scholarships,VBZ,VBP,True,3
310,bock_cutting_1992_exp1,25,relthat_ps,the applicants that accepted the scholarship,VBP,VBP,False,3
311,bock_cutting_1992_exp1,25,relthat_pp,the applicants that accepted the scholarships,VBP,VBP,False,3
312,bock_cutting_1992_exp1,26,prep_ss,the editor of the history book,VBZ,VBZ,False,3
313,bock_cutting_1992_exp1,26,prep_sp,the editor of the history books,VBZ,VBZ,False,3
314,bock_cutting_1992_exp1,26,prep_ps,the editors of the history book,VBP,VBP,False,3
315,bock_cutting_1992_exp1,26,prep_pp,the editors of the history books,VBP,VBP,False,3
316,bock_cutting_1992_exp1,26,rel_ss,the editor who rejected the book,VBZ,VBZ,False,3
317,bock_cutting_1992_exp1,26,rel_sp,the editor who rejected the books,VBZ,VBZ,False,3
318,bock_cutting_1992_exp1,26,rel_ps,the editors who rejected the book,VBP,VBP,False,3
319,bock_cutting_1992_exp1,26,rel_pp,the editors who rejected the books,VBP,VBP,False,3
320,bock_cutting_1992_exp1,26,relthat_ss,the editor that rejected the book,VBZ,VBZ,False,3
321,bock_cutting_1992_exp1,26,relthat_sp,the editor that rejected the books,VBZ,VBZ,False,3
322,bock_cutting_1992_exp1,26,relthat_ps,the editors that rejected the book,VBP,VBP,False,3
323,bock_cutting_1992_exp1,26,relthat_pp,the editors that rejected the books,VBP,VBP,False,3
324,bock_cutting_1992_exp1,27,prep_ss,the laboratory with the analog computer,VBZ,VBZ,False,3
325,bock_cutting_1992_exp1,27,prep_sp,the laboratory with the analog computers,VBZ,VBZ,False,3
326,bock_cutting_1992_exp1,27,prep_ps,the laboratories with the analog computer,VBP,VBP,False,3
327,bock_cutting_1992_exp1,27,prep_pp,the laboratories with the analog computers,VBP,VBP,False,3
328,bock_cutting_1992_exp1,27,rel_ss,the laboratory that invented the computer,VBZ,VBZ,False,3
329,bock_cutting_1992_exp1,27,rel_sp,the laboratory that invented the computers,VBZ,VBZ,False,3
330,bock_cutting_1992_exp1,27,rel_ps,the laboratories that invented the computer,VBP,VBP,False,3
331,bock_cutting_1992_exp1,27,rel_pp,the laboratories that invented the computers,VBP,VBP,False,3
332,bock_cutting_1992_exp1,27,relthat_ss,the laboratory that invented the computer,VBZ,VBZ,False,3
333,bock_cutting_1992_exp1,27,relthat_sp,the laboratory that invented the computers,VBZ,VBZ,False,3
334,bock_cutting_1992_exp1,27,relthat_ps,the laboratories that invented the computer,VBP,VBP,False,3
335,bock_cutting_1992_exp1,27,relthat_pp,the laboratories that invented the computers,VBP,VBP,False,3
336,bock_cutting_1992_exp1,28,prep_ss,the demonstrator at the political rally,VBZ,VBZ,False,3
337,bock_cutting_1992_exp1,28,prep_sp,the demonstrator at the political rallies,VBZ,VBZ,False,3
338,bock_cutting_1992_exp1,28,prep_ps,the demonstrators at the political rally,VBP,VBP,False,3
339,bock_cutting_1992_exp1,28,prep_pp,the demonstrators at the political rallies,VBP,VBP,False,3
340,bock_cutting_1992_exp1,28,rel_ss,the demonstrator that interrupted the rally,VBZ,VBZ,False,3
341,bock_cutting_1992_exp1,28,rel_sp,the demonstrator that interrupted the rallies,VBZ,VBP,True,3
342,bock_cutting_1992_exp1,28,rel_ps,the demonstrators that interrupted the rally,VBP,VBP,False,3
343,bock_cutting_1992_exp1,28,rel_pp,the demonstrators that interrupted the rallies,VBP,VBP,False,3
344,bock_cutting_1992_exp1,28,relthat_ss,the demonstrator that interrupted the rally,VBZ,VBZ,False,3
345,bock_cutting_1992_exp1,28,relthat_sp,the demonstrator that interrupted the rallies,VBZ,VBP,True,3
346,bock_cutting_1992_exp1,28,relthat_ps,the demonstrators that interrupted the rally,VBP,VBP,False,3
347,bock_cutting_1992_exp1,28,relthat_pp,the demonstrators that interrupted the rallies,VBP,VBP,False,3
348,bock_cutting_1992_exp1,29,prep_ss,the student in the spanish class,VBZ,VBZ,False,3
349,bock_cutting_1992_exp1,29,prep_sp,the student in the spanish classes,VBZ,VBZ,False,3
350,bock_cutting_1992_exp1,29,prep_ps,the students in the spanish class,VBP,VBP,False,3
351,bock_cutting_1992_exp1,29,prep_pp,the students in the spanish classes,VBP,VBP,False,3
352,bock_cutting_1992_exp1,29,rel_ss,the student who had failed the class,VBZ,VBZ,False,3
353,bock_cutting_1992_exp1,29,rel_sp,the student who had failed the classes,VBZ,VBZ,False,3
354,bock_cutting_1992_exp1,29,rel_ps,the students who had failed the class,VBP,VBP,False,3
355,bock_cutting_1992_exp1,29,rel_pp,the students who had failed the classes,VBP,VBP,False,3
356,bock_cutting_1992_exp1,29,relthat_ss,the student that had failed the class,VBZ,VBZ,False,3
357,bock_cutting_1992_exp1,29,relthat_sp,the student that had failed the classes,VBZ,VBZ,False,3
358,bock_cutting_1992_exp1,29,relthat_ps,the students that had failed the class,VBP,VBP,False,3
359,bock_cutting_1992_exp1,29,relthat_pp,the students that had failed the classes,VBP,VBP,False,3
360,bock_cutting_1992_exp1,30,prep_ss,the peace corps volunteer in the african village,VBZ,VBZ,False,3
361,bock_cutting_1992_exp1,30,prep_sp,the peace corps volunteer in the african villages,VBZ,VBZ,False,3
362,bock_cutting_1992_exp1,30,prep_ps,the peace corps volunteers in the african village,VBP,VBP,False,3
363,bock_cutting_1992_exp1,30,prep_pp,the peace corps volunteers in the african villages,VBP,VBP,False,3
364,bock_cutting_1992_exp1,30,rel_ss,the peace corps volunteer who assisted the village,VBZ,VBZ,False,3
365,bock_cutting_1992_exp1,30,rel_sp,the peace corps volunteer who assisted the villages,VBZ,VBZ,False,3
366,bock_cutting_1992_exp1,30,rel_ps,the peace corps volunteers who assisted the village,VBP,VBP,False,3
367,bock_cutting_1992_exp1,30,rel_pp,the peace corps volunteers who assisted the villages,VBP,VBP,False,3
368,bock_cutting_1992_exp1,30,relthat_ss,the peace corps volunteer that assisted the village,VBZ,VBZ,False,3
369,bock_cutting_1992_exp1,30,relthat_sp,the peace corps volunteer that assisted the villages,VBZ,VBP,True,3
370,bock_cutting_1992_exp1,30,relthat_ps,the peace corps volunteers that assisted the village,VBP,VBZ,True,3
371,bock_cutting_1992_exp1,30,relthat_pp,the peace corps volunteers that assisted the villages,VBP,VBP,False,3
372,bock_cutting_1992_exp1,31,prep_ss,the ruler of the roman city - state,VBZ,VBZ,False,3
373,bock_cutting_1992_exp1,31,prep_sp,the ruler of the roman city - states,VBZ,VBZ,False,3
374,bock_cutting_1992_exp1,31,prep_ps,the rulers of the roman city - state,VBP,VBZ,True,3
375,bock_cutting_1992_exp1,31,prep_pp,the rulers of the roman city - states,VBP,VBP,False,3
376,bock_cutting_1992_exp1,31,rel_ss,the ruler who enslaved the city - state,VBZ,VBZ,False,3
377,bock_cutting_1992_exp1,31,rel_sp,the ruler who enslaved the city - states,VBZ,VBZ,False,3
378,bock_cutting_1992_exp1,31,rel_ps,the rulers who enslaved the city - state,VBP,VBZ,True,3
379,bock_cutting_1992_exp1,31,rel_pp,the rulers who enslaved the city - states,VBP,VBP,False,3
380,bock_cutting_1992_exp1,31,relthat_ss,the ruler that enslaved the city - state,VBZ,VBZ,False,3
381,bock_cutting_1992_exp1,31,relthat_sp,the ruler that enslaved the city - states,VBZ,VBZ,False,3
382,bock_cutting_1992_exp1,31,relthat_ps,the rulers that enslaved the city - state,VBP,VBZ,True,3
383,bock_cutting_1992_exp1,31,relthat_pp,the rulers that enslaved the city - states,VBP,VBP,False,3
0,bock_cutting_1992_exp1,0,prep_ss,the demo tape from the popular rock singer,VBZ,VBZ,False,4
1,bock_cutting_1992_exp1,0,prep_sp,the demo tape from the popular rock singers,VBZ,VBZ,False,4
2,bock_cutting_1992_exp1,0,prep_ps,the demo tapes from the popular rock singer,VBP,VBP,False,4
3,bock_cutting_1992_exp1,0,prep_pp,the demo tapes from the popular rock singers,VBP,VBP,False,4
4,bock_cutting_1992_exp1,0,rel_ss,the demo tape that promoted the rock singer,VBZ,VBZ,False,4
5,bock_cutting_1992_exp1,0,rel_sp,the demo tape that promoted the rock singers,VBZ,VBZ,False,4
6,bock_cutting_1992_exp1,0,rel_ps,the demo tapes that promoted the rock singer,VBP,VBP,False,4
7,bock_cutting_1992_exp1,0,rel_pp,the demo tapes that promoted the rock singers,VBP,VBP,False,4
8,bock_cutting_1992_exp1,0,relthat_ss,the demo tape that promoted the rock singer,VBZ,VBZ,False,4
9,bock_cutting_1992_exp1,0,relthat_sp,the demo tape that promoted the rock singers,VBZ,VBZ,False,4
10,bock_cutting_1992_exp1,0,relthat_ps,the demo tapes that promoted the rock singer,VBP,VBP,False,4
11,bock_cutting_1992_exp1,0,relthat_pp,the demo tapes that promoted the rock singers,VBP,VBP,False,4
12,bock_cutting_1992_exp1,1,prep_ss,the pamphlet from the british government agency,VBZ,VBZ,False,4
13,bock_cutting_1992_exp1,1,prep_sp,the pamphlet from the british government agencies,VBZ,VBZ,False,4
14,bock_cutting_1992_exp1,1,prep_ps,the pamphlets from the british government agency,VBP,VBP,False,4
15,bock_cutting_1992_exp1,1,prep_pp,the pamphlets from the british government agencies,VBP,VBP,False,4
16,bock_cutting_1992_exp1,1,rel_ss,the pamphlet that described the government agency,VBZ,VBZ,False,4
17,bock_cutting_1992_exp1,1,rel_sp,the pamphlet that described the government agencies,VBZ,VBZ,False,4
18,bock_cutting_1992_exp1,1,rel_ps,the pamphlets that described the government agency,VBP,VBP,False,4
19,bock_cutting_1992_exp1,1,rel_pp,the pamphlets that described the government agencies,VBP,VBP,False,4
20,bock_cutting_1992_exp1,1,relthat_ss,the pamphlet that described the government agency,VBZ,VBZ,False,4
21,bock_cutting_1992_exp1,1,relthat_sp,the pamphlet that described the government agencies,VBZ,VBZ,False,4
22,bock_cutting_1992_exp1,1,relthat_ps,the pamphlets that described the government agency,VBP,VBP,False,4
23,bock_cutting_1992_exp1,1,relthat_pp,the pamphlets that described the government agencies,VBP,VBP,False,4
24,bock_cutting_1992_exp1,2,prep_ss,the tire - eater in the carnival sideshow,VBZ,VBZ,False,4
25,bock_cutting_1992_exp1,2,prep_sp,the tire - eater in the carnival VBZ,VBZ,VBZ,False,4
26,bock_cutting_1992_exp1,2,prep_ps,the tire - eaters in the carnival sideshow,VBP,VBZ,True,4
27,bock_cutting_1992_exp1,2,prep_pp,the tire - eaters in the carnival VBZ,VBP,VBZ,True,4
28,bock_cutting_1992_exp1,2,rel_ss,the tire - eater who VBD the sideshow,VBZ,VBZ,False,4
29,bock_cutting_1992_exp1,2,rel_sp,the tire - eater who VBD the NNS,VBZ,VBZ,False,4
30,bock_cutting_1992_exp1,2,rel_ps,the tire - eaters who VBD the sideshow,VBP,VBZ,True,4
31,bock_cutting_1992_exp1,2,rel_pp,the tire - eaters who VBD the NNS,VBP,VBZ,True,4
32,bock_cutting_1992_exp1,2,relthat_ss,the tire - eater that VBD the sideshow,VBZ,VBZ,False,4
33,bock_cutting_1992_exp1,2,relthat_sp,the tire - eater that VBD the NNS,VBZ,VBZ,False,4
34,bock_cutting_1992_exp1,2,relthat_ps,the tire - eaters that VBD the sideshow,VBP,VBZ,True,4
35,bock_cutting_1992_exp1,2,relthat_pp,the tire - eaters that VBD the NNS,VBP,VBZ,True,4
36,bock_cutting_1992_exp1,3,prep_ss,the bright light in doctor smith 's examination room,VBZ,VBZ,False,4
37,bock_cutting_1992_exp1,3,prep_sp,the bright light in doctor smith 's examination rooms,VBZ,VBP,True,4
38,bock_cutting_1992_exp1,3,prep_ps,the bright lights in doctor smith 's examination room,VBP,VBZ,True,4
39,bock_cutting_1992_exp1,3,prep_pp,the bright lights in doctor smith 's examination rooms,VBP,VBP,False,4
40,bock_cutting_1992_exp1,3,rel_ss,the bright light that lit the small examination room,VBZ,VBZ,False,4
41,bock_cutting_1992_exp1,3,rel_sp,the bright light that lit the small examination rooms,VBZ,VBZ,False,4
42,bock_cutting_1992_exp1,3,rel_ps,the bright lights that lit the small examination room,VBP,VBP,False,4
43,bock_cutting_1992_exp1,3,rel_pp,the bright lights that lit the small examination rooms,VBP,VBP,False,4
44,bock_cutting_1992_exp1,3,relthat_ss,the bright light that lit the small examination room,VBZ,VBZ,False,4
45,bock_cutting_1992_exp1,3,relthat_sp,the bright light that lit the small examination rooms,VBZ,VBZ,False,4
46,bock_cutting_1992_exp1,3,relthat_ps,the bright lights that lit the small examination room,VBP,VBP,False,4
47,bock_cutting_1992_exp1,3,relthat_pp,the bright lights that lit the small examination rooms,VBP,VBP,False,4
48,bock_cutting_1992_exp1,4,prep_ss,the security force at the giant manufacturing plant,VBZ,VBZ,False,4
49,bock_cutting_1992_exp1,4,prep_sp,the security force at the giant manufacturing plants,VBZ,VBZ,False,4
50,bock_cutting_1992_exp1,4,prep_ps,the security forces at the giant manufacturing plant,VBP,VBP,False,4
51,bock_cutting_1992_exp1,4,prep_pp,the security forces at the giant manufacturing plants,VBP,VBP,False,4
52,bock_cutting_1992_exp1,4,rel_ss,the security force that patrolled the manufacturing plant,VBZ,VBZ,False,4
53,bock_cutting_1992_exp1,4,rel_sp,the security force that patrolled the manufacturing plants,VBZ,VBZ,False,4
54,bock_cutting_1992_exp1,4,rel_ps,the security forces that patrolled the manufacturing plant,VBP,VBP,False,4
55,bock_cutting_1992_exp1,4,rel_pp,the security forces that patrolled the manufacturing plants,VBP,VBP,False,4
56,bock_cutting_1992_exp1,4,relthat_ss,the security force that patrolled the manufacturing plant,VBZ,VBZ,False,4
57,bock_cutting_1992_exp1,4,relthat_sp,the security force that patrolled the manufacturing plants,VBZ,VBZ,False,4
58,bock_cutting_1992_exp1,4,relthat_ps,the security forces that patrolled the manufacturing plant,VBP,VBP,False,4
59,bock_cutting_1992_exp1,4,relthat_pp,the security forces that patrolled the manufacturing plants,VBP,VBP,False,4
60,bock_cutting_1992_exp1,5,prep_ss,the confession of the famous television preacher,VBZ,VBZ,False,4
61,bock_cutting_1992_exp1,5,prep_sp,the confession of the famous television preachers,VBZ,VBZ,False,4
62,bock_cutting_1992_exp1,5,prep_ps,the confessions of the famous television preacher,VBP,VBP,False,4
63,bock_cutting_1992_exp1,5,prep_pp,the confessions of the famous television preachers,VBP,VBP,False,4
64,bock_cutting_1992_exp1,5,rel_ss,the confession that involved the television preacher,VBZ,VBZ,False,4
65,bock_cutting_1992_exp1,5,rel_sp,the confession that involved the television preachers,VBZ,VBZ,False,4
66,bock_cutting_1992_exp1,5,rel_ps,the confessions that involved the television preacher,VBP,VBZ,True,4
